C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
4000,0.5,0.8895124246550491,2.9206431131631447,13.88910652348616,3.726809161130492,5.864442180628778,11.618831751661432
-,-,-,-,-,-,-,-
3000,0.5,0.8574341144908022,3.454916558401448,27.945545125491563,5.286354615942026,6.284674329208014,31.036863596751218
5000,0.5,0.9129380513316279,3.0207251428258672,16.268008158496208,4.033361892825414,5.567702455250545,12.67498328428384
4000,0.5,0.8997376826977215,3.464152316801053,22.268095864278898,4.718908333955948,6.3402982503072485,18.207773500493673
3000,0.5,0.9193861933642291,3.146145103771674,17.369581071220225,4.1676829379428835,6.27177069326722,12.747866691437295
4000,0.5,0.8707595399268632,3.687609601036953,29.026284939202895,5.387604749719758,6.744652880640252,23.899447319329283
5000,0.5,0.9156381895578287,3.065547321383494,18.404753894978246,4.290076210858992,6.227815883507579,19.109077133403417
5000,0.5,0.9148527357496267,3.4766294431820417,20.032142493594375,4.475728152333916,6.816623034700353,14.592343638020822
5000,0.5,0.8619332798953753,3.5912807805154805,24.42050694038452,4.9417109324994435,6.468857177759851,24.19804010073598
4000,0.5,0.8838698291647463,3.456688338094905,23.245057101996483,4.821312798605426,6.7786382511711345,20.96222675125614
4000,0.5,0.8943366005993548,3.216192794910316,17.01543831819541,4.1249773718404095,5.754497734153706,12.970769520950697
-,-,-,-,-,-,-,-
3000,0.5,0.853936613431816,4.149433294275626,39.55833710245007,6.289541883352878,6.471166136219756,36.7727880645071
5000,0.5,0.9193174864540148,3.407027658582862,21.31600445726785,4.616925866555348,5.35053515922312,14.496787748797544
5000,0.5,0.9010921941583478,4.091225057990553,31.108925759178515,5.577537607150535,6.366432883988367,22.2777970039202
4000,0.5,0.9173800204337621,3.7751537744173382,24.89976296210797,4.989966228553854,6.393596065846806,15.61568178194112
7000,0.5,0.8738513948735055,4.34842467861839,39.45279742874109,6.281146187499626,6.738341669951772,27.115434082855643
6000,0.5,0.9147459834518069,3.6507775490581693,26.39600518512754,5.1377042718638,6.309410734024398,22.9305459439377
6000,0.5,0.9179927688102414,4.0363041129190425,26.898074240266514,5.186335338200425,6.781811713942476,16.743081277578007
6000,0.5,0.8660865106890722,4.1911388030792125,32.700267326882646,5.718414756458528,6.464871334820109,28.497110414554243
5000,0.5,0.8877852486470268,4.056571356155719,31.89864471830325,5.647888518579598,6.817484046684837,25.533118833888963
4000,0.5,0.8985998437664353,3.6981387103525565,22.877400131753216,4.783032524638863,5.664375845342424,14.874893687126566
-,-,-,-,-,-,-,-
4000,0.5,0.8514967309834195,4.6322321060875415,49.47946784654208,7.034164331783988,6.538525472361384,41.28844818934492
5000,0.5,0.9233398898939186,3.6904193813364827,25.108647215157745,5.010852942878861,5.270833910969358,15.252315348375063
5000,0.5,0.8959256760163514,4.6057655703656675,40.78008724072352,6.385928847139116,6.4470308409136505,27.021134039084146
4000,0.5,0.917677008894017,4.194195497995211,30.625499177564915,5.534031006198368,6.407580370989365,17.482728133296206
5000,0.5,0.8702278837331316,4.83213956377618,50.23329029489833,7.087544729657679,6.774262724352543,30.540051577687336
7000,0.5,0.9145539648901707,4.106498423476299,33.03437659874828,5.747553966579894,6.385416060511677,25.61063017567548
6000,0.5,0.919297316639322,4.431206285333672,32.52337140791331,5.702926565186799,6.759283003306031,18.497396161066717
7000,0.5,0.8663271839353339,4.613543243527698,40.15953130381691,6.337154827193108,6.4471274478286125,31.775582884606195
5000,0.5,0.8890512962740975,4.52979718059308,39.34226383404728,6.272341176470496,6.8773106555366805,28.214363201312963
4000,0.5,0.8991873871491025,4.102090088061363,28.263711076469406,5.316362579477571,5.682294476791297,16.020406145632492
-,-,-,-,-,-,-,-
4000,0.5,0.8503678016836524,5.318881960615805,66.2063762370215,8.136730070305976,6.522250065918741,48.309737308133094
5000,0.5,0.9273338876051224,4.143549894619785,31.890979976165088,5.647209928466011,5.205309653995376,15.668062500260291
6000,0.5,0.8948958853801112,5.438306568131119,55.51270495372465,7.450684864743955,6.589762972491093,31.429624909511958
4000,0.5,0.9183101474426808,4.84201098148941,40.56101259556977,6.368752828895919,6.403543472962019,20.63401533338981
5000,0.5,0.8708502941985251,5.579937180960814,66.99913252660552,8.185299782329633,6.803870581456119,34.801668564956614
8000,0.5,0.9144615072980309,4.818728700437178,44.51435315289355,6.671907759621198,6.479603465684439,29.680059219234067
8000,0.5,0.9195495459317417,5.095827658574915,42.78568562565315,6.541076794049521,6.790511948948434,20.89274603245302
7000,0.5,0.867442863748501,5.2547534825680255,52.89343869163986,7.272787546164116,6.412609580459518,37.1649336498558
5000,0.5,0.8916285769427991,5.207908439177958,51.76322792732483,7.194666630728961,6.907695399731064,32.41866278544933
4000,0.5,0.9026124265580776,4.689196966248233,36.688392551670105,6.057094398444695,5.647766049175224,18.08144602253296
