C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
1000,0.1,0.9845522510932607,1.1312194762235563,4.183712791306094,2.0454126212835626,1.8293494380178577,13.766082308618621
1000,0.1,0.9874668366196798,1.1010809683299438,3.311212736652082,1.819673799517947,1.9116684764971834,8.002843936041664
1000,0.1,0.9848632222696347,1.1232095101411461,4.760887077011854,2.181945708997328,1.6645088170239626,14.068233160797561
1000,0.1,0.9870614728736251,1.2303421020231937,3.89937470593603,1.9746834444882628,2.0906544830560745,12.002456555707042
500,0.1,0.9838792454887738,1.105283100511239,5.041743121076266,2.245382622422349,1.8576609750161712,14.116336136110327
1000,0.1,0.9903559470796871,1.0116861682733789,2.985952817206219,1.727990977177317,1.7543795626870966,8.285690836302024
1000,0.1,0.9837845072232063,0.9504816753350672,5.318622787586222,2.306213950956464,1.4767093940286802,19.735909872629023
1000,0.1,0.9859651792002774,1.0438265513473657,3.4271558033278002,1.851257897573377,1.8375085076663227,8.691399635497724
1000,0.1,0.9911826932609101,0.930492424535656,2.5064452904041024,1.5831756978946154,1.4961413294322834,8.643872759039631
1000,0.1,0.9761426339422571,1.2763795066549777,5.382580556735148,2.3200389127631347,2.1239498394219547,14.604395789155902
-,-,-,-,-,-,-,-
1000,0.1,0.9855722414456763,1.1922340188080007,4.807152194115174,2.1925218799627,1.7635245685716987,14.89536426384575
1000,0.1,0.9882464691331295,1.1902860473252364,3.849658703337883,1.9620547146646758,1.8935292346853914,9.739301616105017
2000,0.1,0.9847910564997098,1.216855596701392,5.959414570672738,2.44119121960422,1.637372282071196,15.910314316180092
1000,0.1,0.9892486360597357,1.2288466841768373,3.9996832365623,1.9999208075727148,1.9113264577502915,11.932764423376511
500,0.1,0.9846801634866884,1.1663650132627787,5.930132119144906,2.4351862596411196,1.7793884205682509,15.354607941548409
1000,0.1,0.9905683780298887,1.1481032374297113,3.646368748382604,1.909546738988759,1.7826899412340773,9.104190933148288
1000,0.1,0.9855758721360939,0.9729575878738902,5.812957490600965,2.411007567512173,1.427732704483373,21.603896123527207
1000,0.1,0.9861508615683454,1.1570872251726052,4.16071812318122,2.039783842268886,1.8600026451251903,9.625419803233967
1000,0.1,0.9919832223873946,0.9860632692628132,2.842738755318811,1.6860423349722897,1.4540015009256018,9.161038881683105
1000,0.1,0.9768284939526015,1.3823275139218472,6.496337448360301,2.5487913701125677,2.087011231351067,15.856341893272614
-,-,-,-,-,-,-,-
1000,0.1,0.9871367656793878,1.2943598732103947,5.691476437811423,2.385681545766623,1.6977086209818804,16.80860116607522
1000,0.1,0.9879067705610246,1.3558663971660092,5.307356141330045,2.303769984466775,1.9347792644618187,13.147566033157325
2000,0.1,0.9848311585130681,1.3977935842406275,8.011707486421527,2.830495978873937,1.6643911406397982,19.197916583149322
1000,0.1,0.9899514185098235,1.3963882050741236,4.989366826248972,2.2336890621232337,1.8993896732133881,12.024659479396838
1000,0.1,0.9877705989581628,1.306459290550592,6.344259601973527,2.5187813724048236,1.7383068373083046,12.980828257478692
1000,0.1,0.9904221680047111,1.3344626224183507,4.984317380513801,2.232558483111652,1.796099809027453,9.791721698185
1000,0.1,0.9876566440776801,1.135278784872489,6.564524118283321,2.5621327284673057,1.5252782450309739,23.82641328829908
1000,0.1,0.9852816675079848,1.3894599062158612,5.872963458055762,2.4234197857688136,1.9707078375229,11.421570929089015
1000,0.1,0.9923887115864451,1.1541911611471942,3.6355050608082435,1.906700044791588,1.4987833519500164,9.315972932106234
1000,0.1,0.9763308483449894,1.6112344623472548,8.916775483700754,2.986097031862956,2.1200663100591775,17.66351891053604
