C,epsilon,r2,error_ma,error_ms,error_rms,error_mp,error_max
500,0.1,0.995897787027531,0.7874527585225264,1.5879193545227361,1.260126721612845,1.1654791406900982,6.774316405904884
500,0.1,0.994711257151071,0.9566746435779768,2.0446861317894043,1.4299252189500695,1.4747542934025972,4.794654407717019
500,0.1,0.9944294528912248,0.7734836060983515,2.2449436006269203,1.4983135855444014,1.2341395912942188,10.593896256890844
500,0.1,0.9950659148030958,0.8200126498821878,1.4823548628235386,1.2175199640348977,1.136345957604551,5.232649128065447
500,0.1,0.9960794717257061,0.7904413442013382,1.3902141490284194,1.1790734281750308,1.1646121111115177,4.506354584178254
500,0.1,0.9947683695611461,0.7901768179345277,1.466734042508388,1.211087958204683,1.1223165441018246,6.216854274703664
-,-,-,-,-,-,-,-
500,0.1,0.9948326745139314,0.9742014683042821,2.2863387634426604,1.5120644045286762,1.281119385305643,7.156465948274118
500,0.1,0.9965548175814664,0.8040106133123032,1.5119873611325414,1.2296289526245474,1.1039422220215114,4.683042962429383
500,0.1,0.9920765271892138,0.9513750495385942,4.184930437259962,2.045710252518661,1.0984101418590904,17.072914755073924
500,0.1,0.9962353589787132,0.8924190251359685,1.8692364730988948,1.3672002315311738,1.1675677076077358,6.985953001850234
500,0.1,0.9960669733212447,0.8894018508400312,2.0403405028708472,1.4284048805821294,1.1240172163375295,7.662543754878172
500,0.1,0.9945096269620478,1.0887137738560024,2.8571979308083146,1.690324800388468,1.4635652644160364,8.011458156003556
500,0.1,0.9958642362380227,0.8581011980722791,2.1995088802332603,1.4830741317389566,1.2399379426409551,10.835797703304138
500,0.1,0.9956808672981193,0.8993509642977181,1.7234363024751715,1.31279712921501,1.1036575314621953,5.9351616094753865
500,0.1,0.99611874724692,0.9525341336009252,1.8538666858254587,1.3615677308990026,1.2438440658077305,5.069893416122255
1000,0.1,0.9946226692009741,0.9157091851829617,2.0257782000544724,1.4232983524386138,1.1566465614658967,6.583073996355978
